,hypo_sid,judge_sid,length,judgement,trace_key,task_id
546,99,102,4,reject,set_a/task1/trace_027,1
547,103,107,5,reject,set_a/task1/trace_027,1
548,109,113,5,reject,set_a/task1/trace_027,1
549,123,130,8,reject,set_a/task1/trace_027,1
550,131,136,6,reject,set_a/task1/trace_027,1
551,137,142,6,uncertain,set_a/task1/trace_027,1
552,143,148,6,reject,set_a/task1/trace_027,1
553,149,154,6,reject,set_a/task1/trace_027,1
554,160,163,4,reject,set_a/task1/trace_027,1
555,164,168,5,reject,set_a/task1/trace_027,1
556,169,177,9,reject,set_a/task1/trace_027,1
557,178,183,6,reject,set_a/task1/trace_027,1
558,184,188,5,uncertain,set_a/task1/trace_027,1
559,190,195,6,reject,set_a/task1/trace_027,1
560,204,209,6,reject,set_a/task1/trace_027,1
561,210,216,7,reject,set_a/task1/trace_027,1
562,217,222,6,reject,set_a/task1/trace_027,1
563,223,230,8,reject,set_a/task1/trace_027,1
564,231,235,5,reject,set_a/task1/trace_027,1
565,236,243,8,reject,set_a/task1/trace_027,1
566,244,249,6,reject,set_a/task1/trace_027,1
567,250,257,8,reject,set_a/task1/trace_027,1
568,258,263,6,reject,set_a/task1/trace_027,1
569,264,269,6,reject,set_a/task1/trace_027,1
570,270,275,6,reject,set_a/task1/trace_027,1
571,281,282,2,uncertain,set_a/task1/trace_027,1
572,283,288,6,reject,set_a/task1/trace_027,1
573,59,62,4,reject,set_a/task1/trace_028,1
574,63,67,5,uncertain,set_a/task1/trace_028,1
575,82,87,6,accept,set_a/task1/trace_028,1
576,90,93,4,reject,set_a/task1/trace_028,1
577,94,102,9,uncertain,set_a/task1/trace_028,1
578,64,73,10,accept,set_a/task1/trace_029,1
579,87,97,11,accept,set_a/task1/trace_029,1
580,98,113,16,accept,set_a/task1/trace_029,1
581,114,118,5,reject,set_a/task1/trace_029,1
582,119,135,17,reject,set_a/task1/trace_029,1
583,141,142,2,reject,set_a/task1/trace_029,1
584,145,146,2,accept,set_a/task1/trace_029,1
585,39,41,3,uncertain,set_a/task1/trace_030,1
586,56,59,4,uncertain,set_a/task1/trace_030,1
587,63,64,2,reject,set_a/task1/trace_030,1
588,68,70,3,accept,set_a/task1/trace_030,1
589,79,81,3,accept,set_a/task1/trace_030,1
590,75,76,2,uncertain,set_a/task1/trace_031,1
591,86,99,14,uncertain,set_a/task1/trace_031,1
592,100,102,3,reject,set_a/task1/trace_031,1
593,105,114,10,accept,set_a/task1/trace_031,1
594,119,122,4,uncertain,set_a/task1/trace_031,1
595,123,125,3,uncertain,set_a/task1/trace_031,1
596,126,136,11,reject,set_a/task1/trace_031,1
597,137,141,5,uncertain,set_a/task1/trace_031,1
598,145,146,2,accept,set_a/task1/trace_031,1
599,42,47,6,reject,set_a/task1/trace_032,1
600,65,67,3,uncertain,set_a/task1/trace_032,1
601,15,17,3,uncertain,set_a/task1/trace_033,1
602,24,26,3,reject,set_a/task1/trace_033,1
603,28,39,12,reject,set_a/task1/trace_033,1
604,41,45,5,reject,set_a/task1/trace_033,1
605,46,48,3,accept,set_a/task1/trace_033,1
606,53,54,2,accept,set_a/task1/trace_033,1
607,6,11,6,reject,set_a/task1/trace_034,1
608,13,15,3,uncertain,set_a/task1/trace_034,1
609,16,21,6,reject,set_a/task1/trace_034,1
610,24,27,4,uncertain,set_a/task1/trace_034,1
611,37,39,3,reject,set_a/task1/trace_034,1
612,40,43,4,accept,set_a/task1/trace_034,1
613,56,57,2,uncertain,set_a/task1/trace_034,1
614,65,75,11,reject,set_a/task1/trace_034,1
615,86,90,5,uncertain,set_a/task1/trace_034,1
616,96,98,3,reject,set_a/task1/trace_034,1
617,99,106,8,reject,set_a/task1/trace_034,1
618,107,110,4,reject,set_a/task1/trace_034,1
619,124,125,2,accept,set_a/task1/trace_034,1
620,9,12,4,reject,set_a/task1/trace_035,1
621,28,29,2,reject,set_a/task1/trace_035,1
622,43,46,4,reject,set_a/task1/trace_035,1
623,48,50,3,reject,set_a/task1/trace_035,1
624,56,60,5,reject,set_a/task1/trace_035,1
625,67,72,6,reject,set_a/task1/trace_035,1
626,73,78,6,reject,set_a/task1/trace_035,1
627,85,89,5,uncertain,set_a/task1/trace_035,1
628,93,96,4,reject,set_a/task1/trace_035,1
629,97,102,6,reject,set_a/task1/trace_035,1
630,103,106,4,reject,set_a/task1/trace_035,1
631,107,114,8,reject,set_a/task1/trace_035,1
632,115,118,4,reject,set_a/task1/trace_035,1
633,119,122,4,reject,set_a/task1/trace_035,1
634,123,128,6,reject,set_a/task1/trace_035,1
635,129,134,6,reject,set_a/task1/trace_035,1
636,135,138,4,reject,set_a/task1/trace_035,1
637,139,142,4,reject,set_a/task1/trace_035,1
638,151,153,3,reject,set_a/task1/trace_035,1
639,164,169,6,reject,set_a/task1/trace_035,1
640,170,172,3,reject,set_a/task1/trace_035,1
641,176,179,4,reject,set_a/task1/trace_035,1
642,185,188,4,reject,set_a/task1/trace_035,1
643,189,192,4,reject,set_a/task1/trace_035,1
644,193,196,4,reject,set_a/task1/trace_035,1
645,197,200,4,reject,set_a/task1/trace_035,1
646,201,211,11,reject,set_a/task1/trace_035,1
647,212,214,3,reject,set_a/task1/trace_035,1
648,215,218,4,reject,set_a/task1/trace_035,1
649,219,222,4,reject,set_a/task1/trace_035,1
650,223,226,4,reject,set_a/task1/trace_035,1
651,227,230,4,reject,set_a/task1/trace_035,1
652,231,239,9,reject,set_a/task1/trace_035,1
653,240,243,4,reject,set_a/task1/trace_035,1
654,244,249,6,reject,set_a/task1/trace_035,1
655,255,257,3,reject,set_a/task1/trace_035,1
656,258,261,4,reject,set_a/task1/trace_035,1
657,262,265,4,reject,set_a/task1/trace_035,1
658,266,269,4,reject,set_a/task1/trace_035,1
659,270,273,4,reject,set_a/task1/trace_035,1
660,274,277,4,reject,set_a/task1/trace_035,1
661,278,281,4,reject,set_a/task1/trace_035,1
662,282,285,4,reject,set_a/task1/trace_035,1
663,286,289,4,reject,set_a/task1/trace_035,1
664,290,293,4,reject,set_a/task1/trace_035,1
665,294,296,3,reject,set_a/task1/trace_035,1
666,300,302,3,accept,set_a/task1/trace_035,1
667,39,42,4,reject,set_a/task1/trace_036,1
668,43,45,3,reject,set_a/task1/trace_036,1
669,56,59,4,reject,set_a/task1/trace_036,1
670,72,73,2,accept,set_a/task1/trace_036,1
671,77,91,15,accept,set_a/task1/trace_036,1
672,50,58,9,uncertain,set_a/task1/trace_037,1
673,61,65,5,reject,set_a/task1/trace_037,1
674,66,69,4,reject,set_a/task1/trace_037,1
675,74,78,5,uncertain,set_a/task1/trace_037,1
676,79,83,5,uncertain,set_a/task1/trace_037,1
677,84,91,8,uncertain,set_a/task1/trace_037,1
678,104,106,3,reject,set_a/task1/trace_037,1
679,107,109,3,reject,set_a/task1/trace_037,1
680,117,119,3,uncertain,set_a/task1/trace_037,1
681,120,121,2,reject,set_a/task1/trace_037,1
682,125,127,3,reject,set_a/task1/trace_037,1
683,139,147,9,reject,set_a/task1/trace_037,1
684,149,154,6,reject,set_a/task1/trace_037,1
685,155,160,6,reject,set_a/task1/trace_037,1
686,161,168,8,uncertain,set_a/task1/trace_037,1
687,180,190,11,reject,set_a/task1/trace_037,1
688,196,203,8,uncertain,set_a/task1/trace_037,1
689,204,213,10,uncertain,set_a/task1/trace_037,1
690,248,249,2,reject,set_a/task1/trace_037,1
691,250,254,5,reject,set_a/task1/trace_037,1
692,255,258,4,reject,set_a/task1/trace_037,1
693,260,262,3,uncertain,set_a/task1/trace_037,1
694,269,273,5,reject,set_a/task1/trace_037,1
695,294,296,3,reject,set_a/task1/trace_037,1
696,297,299,3,reject,set_a/task1/trace_037,1
697,300,302,3,reject,set_a/task1/trace_037,1
698,303,310,8,reject,set_a/task1/trace_037,1
699,19,22,4,reject,set_a/task1/trace_039,1
700,28,31,4,uncertain,set_a/task1/trace_039,1
701,32,34,3,reject,set_a/task1/trace_039,1
702,47,50,4,uncertain,set_a/task1/trace_039,1
703,54,56,3,uncertain,set_a/task1/trace_039,1
704,60,63,4,reject,set_a/task1/trace_039,1
705,66,67,2,uncertain,set_a/task1/trace_039,1
706,68,70,3,reject,set_a/task1/trace_039,1
707,80,84,5,accept,set_a/task1/trace_039,1
708,10,12,3,reject,set_a/task1/trace_040,1
709,16,23,8,uncertain,set_a/task1/trace_040,1
710,32,34,3,reject,set_a/task1/trace_040,1
711,39,42,4,accept,set_a/task1/trace_040,1
712,43,47,5,reject,set_a/task1/trace_040,1
713,50,52,3,reject,set_a/task1/trace_040,1
714,55,57,3,reject,set_a/task1/trace_040,1
715,67,71,5,uncertain,set_a/task1/trace_040,1
716,74,76,3,reject,set_a/task1/trace_040,1
717,80,82,3,reject,set_a/task1/trace_040,1
718,90,91,2,uncertain,set_a/task1/trace_040,1
719,95,96,2,reject,set_a/task1/trace_040,1
720,97,99,3,uncertain,set_a/task1/trace_040,1
721,102,103,2,reject,set_a/task1/trace_040,1
722,108,109,2,reject,set_a/task1/trace_040,1
723,116,118,3,reject,set_a/task1/trace_040,1
724,121,122,2,uncertain,set_a/task1/trace_040,1
725,126,127,2,uncertain,set_a/task1/trace_040,1
726,128,131,4,uncertain,set_a/task1/trace_040,1
727,135,136,2,uncertain,set_a/task1/trace_040,1
728,142,144,3,reject,set_a/task1/trace_040,1
729,152,153,2,uncertain,set_a/task1/trace_040,1
730,157,158,2,uncertain,set_a/task1/trace_040,1
731,166,167,2,reject,set_a/task1/trace_040,1
732,170,179,10,reject,set_a/task1/trace_040,1
733,180,189,10,reject,set_a/task1/trace_040,1
734,190,191,2,reject,set_a/task1/trace_040,1
735,192,195,4,uncertain,set_a/task1/trace_040,1
736,204,205,2,uncertain,set_a/task1/trace_040,1
737,210,211,2,reject,set_a/task1/trace_040,1
738,212,214,3,uncertain,set_a/task1/trace_040,1
739,218,219,2,uncertain,set_a/task1/trace_040,1
740,227,228,2,reject,set_a/task1/trace_040,1
741,233,234,2,uncertain,set_a/task1/trace_040,1
742,238,239,2,uncertain,set_a/task1/trace_040,1
743,243,244,2,uncertain,set_a/task1/trace_040,1
744,246,249,4,reject,set_a/task1/trace_040,1
745,253,254,2,reject,set_a/task1/trace_040,1
746,257,258,2,reject,set_a/task1/trace_040,1
747,263,264,2,uncertain,set_a/task1/trace_040,1
748,265,268,4,reject,set_a/task1/trace_040,1
749,269,272,4,reject,set_a/task1/trace_040,1
750,16,18,3,reject,set_a/task2/trace_001,2
751,19,26,8,reject,set_a/task2/trace_001,2
752,45,50,6,uncertain,set_a/task2/trace_001,2
753,67,68,2,uncertain,set_a/task2/trace_001,2
754,69,74,6,uncertain,set_a/task2/trace_001,2
755,92,97,6,reject,set_a/task2/trace_001,2
756,127,128,2,reject,set_a/task2/trace_001,2
757,131,132,2,reject,set_a/task2/trace_001,2
758,134,137,4,reject,set_a/task2/trace_001,2
759,140,142,3,reject,set_a/task2/trace_001,2
760,143,146,4,uncertain,set_a/task2/trace_001,2
761,147,149,3,reject,set_a/task2/trace_001,2
762,153,154,2,uncertain,set_a/task2/trace_001,2
763,159,169,11,uncertain,set_a/task2/trace_001,2
764,170,171,2,uncertain,set_a/task2/trace_001,2
765,199,200,2,reject,set_a/task2/trace_001,2
766,201,202,2,uncertain,set_a/task2/trace_001,2
767,203,204,2,uncertain,set_a/task2/trace_001,2
768,35,36,2,reject,set_a/task2/trace_002,2
769,57,72,16,reject,set_a/task2/trace_002,2
770,81,83,3,reject,set_a/task2/trace_002,2
771,91,98,8,reject,set_a/task2/trace_002,2
772,104,110,7,reject,set_a/task2/trace_002,2
773,111,119,9,reject,set_a/task2/trace_002,2
774,120,133,14,reject,set_a/task2/trace_002,2
775,134,148,15,reject,set_a/task2/trace_002,2
776,155,157,3,uncertain,set_a/task2/trace_002,2
777,158,167,10,reject,set_a/task2/trace_002,2
778,168,184,17,reject,set_a/task2/trace_002,2
779,193,197,5,reject,set_a/task2/trace_002,2
780,207,208,2,reject,set_a/task2/trace_002,2
781,219,224,6,reject,set_a/task2/trace_002,2
782,232,247,16,uncertain,set_a/task2/trace_002,2
783,270,278,9,uncertain,set_a/task2/trace_002,2
784,279,291,13,accept,set_a/task2/trace_002,2
785,304,311,8,reject,set_a/task2/trace_002,2
786,312,331,20,reject,set_a/task2/trace_002,2
787,332,339,8,reject,set_a/task2/trace_002,2
788,357,358,2,uncertain,set_a/task2/trace_002,2
789,34,41,8,uncertain,set_a/task2/trace_003,2
790,42,53,12,uncertain,set_a/task2/trace_003,2
791,85,86,2,reject,set_a/task2/trace_003,2
792,87,99,13,reject,set_a/task2/trace_003,2
793,100,108,9,reject,set_a/task2/trace_003,2
794,113,115,3,reject,set_a/task2/trace_003,2
795,120,124,5,reject,set_a/task2/trace_003,2
796,130,133,4,uncertain,set_a/task2/trace_003,2
797,137,154,18,reject,set_a/task2/trace_003,2
798,170,171,2,reject,set_a/task2/trace_003,2
799,186,187,2,reject,set_a/task2/trace_003,2
800,198,199,2,accept,set_a/task2/trace_003,2
801,202,204,3,reject,set_a/task2/trace_003,2
802,205,206,2,reject,set_a/task2/trace_003,2
803,207,216,10,reject,set_a/task2/trace_003,2
804,217,221,5,reject,set_a/task2/trace_003,2
805,237,246,10,reject,set_a/task2/trace_003,2
806,258,262,5,reject,set_a/task2/trace_003,2
807,280,294,15,uncertain,set_a/task2/trace_003,2
808,296,313,18,reject,set_a/task2/trace_003,2
809,55,59,5,uncertain,set_a/task2/trace_004,2
810,61,66,6,reject,set_a/task2/trace_004,2
811,67,68,2,reject,set_a/task2/trace_004,2
812,88,92,5,reject,set_a/task2/trace_004,2
813,96,97,2,reject,set_a/task2/trace_004,2
814,105,106,2,reject,set_a/task2/trace_004,2
815,107,108,2,reject,set_a/task2/trace_004,2
816,109,110,2,reject,set_a/task2/trace_004,2
817,112,126,15,reject,set_a/task2/trace_004,2
818,127,135,9,reject,set_a/task2/trace_004,2
819,136,151,16,reject,set_a/task2/trace_004,2
820,152,167,16,reject,set_a/task2/trace_004,2
821,168,177,10,reject,set_a/task2/trace_004,2
822,178,181,4,reject,set_a/task2/trace_004,2
823,184,193,10,reject,set_a/task2/trace_004,2
824,194,195,2,reject,set_a/task2/trace_004,2
825,204,206,3,uncertain,set_a/task2/trace_004,2
826,215,216,2,uncertain,set_a/task2/trace_004,2
827,217,218,2,reject,set_a/task2/trace_004,2
828,219,233,15,reject,set_a/task2/trace_004,2
829,234,235,2,reject,set_a/task2/trace_004,2
830,240,242,3,reject,set_a/task2/trace_004,2
831,243,251,9,reject,set_a/task2/trace_004,2
832,268,274,7,accept,set_a/task2/trace_004,2
833,277,278,2,reject,set_a/task2/trace_004,2
834,44,48,5,uncertain,set_a/task2/trace_005,2
835,59,74,16,uncertain,set_a/task2/trace_005,2
836,112,118,7,reject,set_a/task2/trace_005,2
837,131,134,4,reject,set_a/task2/trace_005,2
838,142,151,10,reject,set_a/task2/trace_005,2
839,152,160,9,reject,set_a/task2/trace_005,2
840,161,168,8,reject,set_a/task2/trace_005,2
841,169,176,8,reject,set_a/task2/trace_005,2
842,178,186,9,reject,set_a/task2/trace_005,2
843,188,195,8,reject,set_a/task2/trace_005,2
844,197,204,8,reject,set_a/task2/trace_005,2
845,205,212,8,uncertain,set_a/task2/trace_005,2
846,220,228,9,reject,set_a/task2/trace_005,2
847,229,239,11,reject,set_a/task2/trace_005,2
848,241,245,5,uncertain,set_a/task2/trace_005,2
849,246,254,9,reject,set_a/task2/trace_005,2
850,255,262,8,reject,set_a/task2/trace_005,2
851,263,267,5,reject,set_a/task2/trace_005,2
852,268,277,10,reject,set_a/task2/trace_005,2
853,278,285,8,reject,set_a/task2/trace_005,2
854,34,36,3,reject,set_a/task2/trace_006,2
855,44,48,5,reject,set_a/task2/trace_006,2
856,49,52,4,reject,set_a/task2/trace_006,2
857,54,62,9,reject,set_a/task2/trace_006,2
858,70,77,8,reject,set_a/task2/trace_006,2
859,78,85,8,reject,set_a/task2/trace_006,2
860,86,93,8,reject,set_a/task2/trace_006,2
861,94,101,8,reject,set_a/task2/trace_006,2
862,102,104,3,reject,set_a/task2/trace_006,2
863,105,112,8,reject,set_a/task2/trace_006,2
864,113,120,8,reject,set_a/task2/trace_006,2
865,121,128,8,reject,set_a/task2/trace_006,2
866,129,132,4,reject,set_a/task2/trace_006,2
867,138,141,4,reject,set_a/task2/trace_006,2
868,142,144,3,reject,set_a/task2/trace_006,2
869,145,147,3,reject,set_a/task2/trace_006,2
870,148,170,23,reject,set_a/task2/trace_006,2
871,173,183,11,reject,set_a/task2/trace_006,2
872,195,197,3,reject,set_a/task2/trace_006,2
873,198,200,3,reject,set_a/task2/trace_006,2
874,202,204,3,reject,set_a/task2/trace_006,2
875,205,208,4,reject,set_a/task2/trace_006,2
876,209,212,4,reject,set_a/task2/trace_006,2
877,213,215,3,reject,set_a/task2/trace_006,2
878,216,223,8,reject,set_a/task2/trace_006,2
879,224,228,5,reject,set_a/task2/trace_006,2
880,229,238,10,reject,set_a/task2/trace_006,2
881,239,247,9,reject,set_a/task2/trace_006,2
882,248,256,9,reject,set_a/task2/trace_006,2
883,257,264,8,reject,set_a/task2/trace_006,2
884,265,272,8,reject,set_a/task2/trace_006,2
885,273,282,10,reject,set_a/task2/trace_006,2
886,283,293,11,reject,set_a/task2/trace_006,2
887,296,304,9,reject,set_a/task2/trace_006,2
888,305,313,9,reject,set_a/task2/trace_006,2
889,10,11,2,uncertain,set_a/task2/trace_007,2
890,37,51,15,uncertain,set_a/task2/trace_007,2
891,58,66,9,reject,set_a/task2/trace_007,2
892,72,77,6,reject,set_a/task2/trace_007,2
893,78,80,3,reject,set_a/task2/trace_007,2
894,81,86,6,uncertain,set_a/task2/trace_007,2
895,92,94,3,uncertain,set_a/task2/trace_007,2
896,102,104,3,reject,set_a/task2/trace_007,2
897,105,108,4,reject,set_a/task2/trace_007,2
898,118,121,4,reject,set_a/task2/trace_007,2
899,122,123,2,reject,set_a/task2/trace_007,2
900,140,142,3,reject,set_a/task2/trace_007,2
901,143,145,3,reject,set_a/task2/trace_007,2
902,146,147,2,reject,set_a/task2/trace_007,2
903,151,153,3,uncertain,set_a/task2/trace_007,2
904,154,156,3,uncertain,set_a/task2/trace_007,2
905,157,161,5,uncertain,set_a/task2/trace_007,2
906,163,165,3,reject,set_a/task2/trace_007,2
907,166,168,3,reject,set_a/task2/trace_007,2
908,169,170,2,uncertain,set_a/task2/trace_007,2
909,176,178,3,reject,set_a/task2/trace_007,2
910,186,189,4,reject,set_a/task2/trace_007,2
911,190,194,5,reject,set_a/task2/trace_007,2
912,199,200,2,uncertain,set_a/task2/trace_007,2
913,201,203,3,uncertain,set_a/task2/trace_007,2
914,208,211,4,reject,set_a/task2/trace_007,2
915,214,216,3,reject,set_a/task2/trace_007,2
916,220,222,3,reject,set_a/task2/trace_007,2
917,223,226,4,reject,set_a/task2/trace_007,2
918,228,234,7,accept,set_a/task2/trace_007,2
919,44,68,25,reject,set_a/task2/trace_008,2
920,77,78,2,uncertain,set_a/task2/trace_008,2
921,97,107,11,reject,set_a/task2/trace_008,2
922,109,128,20,reject,set_a/task2/trace_008,2
923,130,138,9,uncertain,set_a/task2/trace_008,2
924,143,146,4,uncertain,set_a/task2/trace_008,2
925,149,150,2,reject,set_a/task2/trace_008,2
926,164,168,5,uncertain,set_a/task2/trace_008,2
927,175,183,9,reject,set_a/task2/trace_008,2
928,192,196,5,uncertain,set_a/task2/trace_008,2
929,210,215,6,reject,set_a/task2/trace_008,2
930,247,257,11,accept,set_a/task2/trace_008,2
931,58,60,3,reject,set_a/task2/trace_009,2
932,61,63,3,reject,set_a/task2/trace_009,2
933,65,70,6,reject,set_a/task2/trace_009,2
934,72,86,15,reject,set_a/task2/trace_009,2
935,87,91,5,uncertain,set_a/task2/trace_009,2
936,102,104,3,reject,set_a/task2/trace_009,2
937,107,114,8,uncertain,set_a/task2/trace_009,2
938,115,123,9,uncertain,set_a/task2/trace_009,2
939,124,136,13,uncertain,set_a/task2/trace_009,2
940,137,145,9,reject,set_a/task2/trace_009,2
941,147,155,9,reject,set_a/task2/trace_009,2
942,157,162,6,reject,set_a/task2/trace_009,2
943,163,169,7,reject,set_a/task2/trace_009,2
944,178,180,3,reject,set_a/task2/trace_009,2
945,184,185,2,reject,set_a/task2/trace_009,2
946,187,194,8,reject,set_a/task2/trace_009,2
947,195,204,10,reject,set_a/task2/trace_009,2
948,214,215,2,reject,set_a/task2/trace_009,2
949,217,219,3,reject,set_a/task2/trace_009,2
950,222,229,8,reject,set_a/task2/trace_009,2
951,230,232,3,reject,set_a/task2/trace_009,2
952,242,243,2,uncertain,set_a/task2/trace_009,2
953,246,249,4,reject,set_a/task2/trace_009,2
954,250,255,6,reject,set_a/task2/trace_009,2
955,262,264,3,reject,set_a/task2/trace_009,2
956,269,271,3,reject,set_a/task2/trace_009,2
957,272,274,3,reject,set_a/task2/trace_009,2
958,24,25,2,reject,set_a/task2/trace_010,2
959,29,31,3,uncertain,set_a/task2/trace_010,2
960,35,39,5,reject,set_a/task2/trace_010,2
961,46,53,8,reject,set_a/task2/trace_010,2
962,54,57,4,reject,set_a/task2/trace_010,2
963,62,63,2,reject,set_a/task2/trace_010,2
964,70,71,2,reject,set_a/task2/trace_010,2
965,80,83,4,reject,set_a/task2/trace_010,2
966,88,89,2,reject,set_a/task2/trace_010,2
967,90,94,5,uncertain,set_a/task2/trace_010,2
968,98,99,2,reject,set_a/task2/trace_010,2
969,103,105,3,reject,set_a/task2/trace_010,2
970,120,121,2,accept,set_a/task2/trace_010,2
971,58,69,12,reject,set_a/task2/trace_011,2
972,70,79,10,reject,set_a/task2/trace_011,2
973,80,83,4,uncertain,set_a/task2/trace_011,2
974,84,91,8,uncertain,set_a/task2/trace_011,2
975,94,101,8,uncertain,set_a/task2/trace_011,2
976,102,110,9,reject,set_a/task2/trace_011,2
977,111,112,2,reject,set_a/task2/trace_011,2
978,122,129,8,reject,set_a/task2/trace_011,2
979,130,137,8,reject,set_a/task2/trace_011,2
980,138,145,8,reject,set_a/task2/trace_011,2
981,151,154,4,reject,set_a/task2/trace_011,2
982,155,163,9,reject,set_a/task2/trace_011,2
983,164,171,8,reject,set_a/task2/trace_011,2
984,172,180,9,reject,set_a/task2/trace_011,2
985,187,188,2,reject,set_a/task2/trace_011,2
986,189,196,8,uncertain,set_a/task2/trace_011,2
987,197,212,16,reject,set_a/task2/trace_011,2
988,213,220,8,uncertain,set_a/task2/trace_011,2
989,221,228,8,uncertain,set_a/task2/trace_011,2
990,229,238,10,reject,set_a/task2/trace_011,2
991,248,249,2,accept,set_a/task2/trace_011,2
992,256,259,4,accept,set_a/task2/trace_011,2
993,271,272,2,accept,set_a/task2/trace_011,2
994,35,39,5,accept,set_a/task2/trace_012,2
995,21,26,6,uncertain,set_a/task2/trace_013,2
996,28,32,5,accept,set_a/task2/trace_013,2
997,44,46,3,reject,set_a/task2/trace_013,2
998,49,51,3,reject,set_a/task2/trace_013,2
